,PROVINCE,LEGAL_STAT,HGU,AREA_HGU,SOURCES,PELEPASAN,AREA_LEPAS,IJIN_LOKAS,AREA_ILOK,AREA_IUP,HECTARES,PERIMETER,AREA,PO_COM,IUP,commodity,PO_GROUP,DISTRICT,LIC_PROCES
10107,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,2.001096657,936.5767266,19997.34049,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10108,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,1.970261552,594.5226837,19689.19941,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10109,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,1.877032087,587.0795446,18757.53959,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10110,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,2.257961467,609.0774954,22564.23951,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10111,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,4.513188403,850.0481956,45101.15235,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10112,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,1.527296495,495.1470303,15262.56512,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10113,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,2.533294857,816.3504835,25315.69858,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10114,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,4.372495873,932.2580741,43695.18507,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10115,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,7.190161556,1106.610717,71852.65555,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10116,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,5.651089808,1032.365565,56472.41808,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10117,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,1.882958376,577.1338131,18816.76212,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10118,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,3.29830851,902.4367506,32960.6259,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10119,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,1.763245816,679.3934394,17620.45168,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10120,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,2.390123393,711.0474543,23884.95885,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10121,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,2.75442288,940.7468196,27525.47309,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10122,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,2.411493289,919.1981074,24098.51229,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10123,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,1.236029946,523.6557662,12351.88296,PT Umbul Mas Wisesa,,Palm oil,SIPEF,Labuhan Batu Selatan,
10124,North Sumatra,no data,,0,Sawit Watch online map 2019,,0,,0,0,1783.386753,23130.18279,17821723.9,PT Abdi Budi Mulia,,Palm oil,Abdi Budi Mulia,Labuhan Batu Selatan,
10125,North Sumatra,no data,,0,Sawit Watch online map 2019,,0,,0,0,121.4757856,4747.485979,1213930.69,PT Abdi Budi Mulia,,Palm oil,Abdi Budi Mulia,Labuhan Batu Selatan,
10126,North Sumatra,no data,,0,Geo RSPO online map 2020 and BPN online map 2019,,0,,0,0,24.98654507,3119.212752,249695.3097,PT Inti Indosawit Subur (Block KTS),,Palm oil,Tanoto family/Royal Golden Eagle (RGE)/Asian Agri,Labuhan Batu,
10127,North Sumatra,no data,,0,Geo RSPO online map 2020 and BPN online map 2019,,0,,0,0,176.0518552,10247.21418,1759319.761,PT Inti Indosawit Subur (Block KPT),,Palm oil,Tanoto family/Royal Golden Eagle (RGE)/Asian Agri,Labuhan Batu,
10128,North Sumatra,no data,,0,Geo RSPO online map 2020 and BPN online map 2019,,0,,0,0,114.7997342,6067.262083,1147215.635,PT Inti Indosawit Subur (Block KPT),,Palm oil,Tanoto family/Royal Golden Eagle (RGE)/Asian Agri,Labuhan Batu,
10129,North Sumatra,no data,,0,Geo RSPO online map 2020 and BPN online map 2019,,0,,0,0,16.53855507,1745.421215,165272.9347,PT Inti Indosawit Subur (Block KPT),,Palm oil,Tanoto family/Royal Golden Eagle (RGE)/Asian Agri,Labuhan Batu,
10130,North Sumatra,HGU,,0,Geo RSPO online map 2020 and BPN online map 2019,,0,,0,0,3870.520186,36981.61945,38678846.31,PT Inti Indosawit Subur (Block KTS),,Palm oil,Tanoto family/Royal Golden Eagle (RGE)/Asian Agri,Labuhan Batu and Labuhan Batu Selatan,
10131,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,102.5218614,5328.152431,1024520.511,PT Perkebunan Nusantara III (Block Aek Nabara Utara),,Palm oil,Perkebunan Nusantara,Labuhan Batu,
10132,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,2.734813429,693.8385064,27329.51211,PT Perkebunan Nusantara III (Block Aek Nabara Utara),,Palm oil,Perkebunan Nusantara,Labuhan Batu,
10133,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,1.111393809,567.6531184,11106.37027,PT Perkebunan Nusantara III (Block Aek Nabara Utara),,Palm oil,Perkebunan Nusantara,Labuhan Batu,
10134,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,11.12517641,2044.399337,111176.0094,PT Perkebunan Nusantara III (Block Aek Nabara Utara),,Palm oil,Perkebunan Nusantara,Labuhan Batu,
10135,North Sumatra,HGU,,0,BPN online map 2019,,0,,0,0,410.4652009,11146.44664,4101857.026,PT Perkebunan Nusantara III (Block Aek Nabara Utara),,Palm oil,Perkebunan Nusantara,Labuhan Batu,
10136,North Sumatra,HGU,,0,BPN online map 2019,,0,,0,0,605.2482959,18514.56235,6048361.638,PT Perkebunan Nusantara III (Block Aek Nabara Utara),,Palm oil,Perkebunan Nusantara,Labuhan Batu,
10137,North Sumatra,no data,,0,Geo RSPO online map 2020 and BPN online map 2019,,0,,0,0,44.00015507,2812.361076,439701.9402,PT Inti Indosawit Subur (Block KAN),,Palm oil,Tanoto family/Royal Golden Eagle (RGE)/Asian Agri,Labuhan Batu,
10138,North Sumatra,no data,,0,Geo RSPO online map 2020 and BPN online map 2019,,0,,0,0,328.1149468,16269.78068,3278915.233,PT Inti Indosawit Subur (Block KAN),,Palm oil,Tanoto family/Royal Golden Eagle (RGE)/Asian Agri,Labuhan Batu Selatan,
10139,North Sumatra,no data,,0,Geo RSPO online map 2020 and BPN online map 2019,,0,,0,0,49.36501094,3426.241036,493313.9679,PT Inti Indosawit Subur (Block KAN),,Palm oil,Tanoto family/Royal Golden Eagle (RGE)/Asian Agri,Labuhan Batu Selatan,
10140,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,348.9441956,12423.44331,3487065.888,PT Barumun Agro Sentosa,,Palm oil,Pasifik Agro Sentosa,Padang Lawas Utara,
10141,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,3.636674594,1346.816901,36341.98271,PT Barumun Agro Sentosa,,Palm oil,Pasifik Agro Sentosa,Padang Lawas Utara,
10142,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,4.664548945,1058.703185,46613.72711,PT Barumun Agro Sentosa,,Palm oil,Pasifik Agro Sentosa,Padang Lawas Utara,
10143,North Sumatra,no data,,0,Geo RSPO online map 2020,,0,,0,0,1120.199695,28277.6595,11194369.17,PT Barumun Agro Sentosa,,Palm oil,Pasifik Agro Sentosa,Padang Lawas Utara,
10144,North Sumatra,IUP,,0,BPN online map 2019,,0,,0,0,143.9425948,9106.829044,1438445.799,PT Barumun Agro Sentosa,,Palm oil,Pasifik Agro Sentosa,Padang Lawas Utara,HGU Process
